BACKFILL cmu1exur300dyf6226u3pqua7 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--21-6" | sach=BACKFILLSOCUDONORDCS1216 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuqz00dxf622krdc1ldn(ORDCS1216D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exurk00e6f622vzwocb4u 5600000 | memo="Backfill sổ cũ · đơn ORD--CS2--25-4" | sach=BACKFILLSOCUDONORDCS2254 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exurh00e5f622jl8atfgw(ORDCS2254D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exurb00e3f622fzg9m8va 5200000 | memo="Backfill sổ cũ · đơn ORD-CS1--22-11" | sach=BACKFILLSOCUDONORDCS12211 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exur800e2f622pbcqfue9(ORDCS12211D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exurv00e9f622pf17m4wd 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--27-8" | sach=BACKFILLSOCUDONORDCS1278 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exurt00e8f622icel07k4(ORDCS1278D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exurz00ecf622iua99oje 5200000 | memo="Backfill sổ cũ · đơn ORD-CS1--22-10" | sach=BACKFILLSOCUDONORDCS12210 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exurx00ebf622wesu2q0g(ORDCS12210D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exus500egf622wi3jqbz0 4800000 | memo="Backfill sổ cũ · đơn ORD--CS1--25-2" | sach=BACKFILLSOCUDONORDCS1252 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exus200eff6225yl229n6(ORDCS1252D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exusb00ejf622hr2ijpfv 4800000 | memo="Backfill sổ cũ · đơn ORD--CS1--25-1" | sach=BACKFILLSOCUDONORDCS1251 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exus800eif622oltrs3ch(ORDCS1251D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exusj00eof622zvjhf1ks 1368000 | memo="Backfill sổ cũ · đơn ORD--CS1--25-8" | sach=BACKFILLSOCUDONORDCS1258 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exusg00enf622q3gqbpol(ORDCS1258D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exusw00euf622pkc4j9xl 4400000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-6-12" | sach=BACKFILLSOCUDONORDCS11612 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exust00etf622gu7csjfa(ORDCS11612D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exut400exf622fpokan4h 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-8-6" | sach=BACKFILLSOCUDONORDCS2286 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exut000ewf622jsid1see(ORDCS2286D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exutd00f2f622z2znpj7e 3600000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-9-12" | sach=BACKFILLSOCUDONORDCS11912 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuta00f1f6222m1a4ixr(ORDCS11912D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exutq00fbf622ghk94ph2 3600000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-9-10" | sach=BACKFILLSOCUDONORDCS11910 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuto00faf622tvmx880i(ORDCS11910D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuuk00fof622s80z0ie5 3120000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-2-8" | sach=BACKFILLSOCUDONORDCS2228 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuui00fnf62257fby54b(ORDCS2228D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuup00frf622ujm1udol 4400000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-6-15" | sach=BACKFILLSOCUDONORDCS11615 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuun00fqf622wxdzdy4z(ORDCS11615D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuuu00fuf6227lh5e087 5600000 | memo="Backfill sổ cũ · đơn ORD--CS2--15-7" | sach=BACKFILLSOCUDONORDCS2157 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuur00ftf622free2xf0(ORDCS2157D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuw000gjf6224ecgvwe8 4400000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-6-13" | sach=BACKFILLSOCUDONORDCS11613 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuvy00gif6224902cjjo(ORDCS11613D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuvt00gef622ipssv709 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-8-1" | sach=BACKFILLSOCUDONORDCS2281 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuvp00gdf622bzqhip9t(ORDCS2281D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuvk00g9f622u45djc0k 5600000 | memo="Backfill sổ cũ · đơn ORD--CS2--15-1" | sach=BACKFILLSOCUDONORDCS2151 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuve00g8f6226151rrp8(ORDCS2151D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuwb00gqf622mg02z042 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-8-3" | sach=BACKFILLSOCUDONORDCS2283 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuw800gpf622tpb4aakg(ORDCS2283D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuwm00gwf6222d61ieo2 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-8-4" | sach=BACKFILLSOCUDONORDCS2284 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuwj00gvf6224vxmbmkv(ORDCS2284D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuwg00gtf622xh31xdla 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--14-1" | sach=BACKFILLSOCUDONORDCS1141 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuwe00gsf622dbzu815v(ORDCS1141D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuwv00h1f622r20z2w8u 4760000 | memo="Backfill sổ cũ · đơn ORD--CS2--15-5" | sach=BACKFILLSOCUDONORDCS2155 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuws00h0f622wedgxax0(ORDCS2155D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuw600gnf622sh4darm2 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-8-8" | sach=BACKFILLSOCUDONORDCS2288 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuw400gmf622ypn15n0o(ORDCS2288D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exux300h4f622bcgmn1o5 5200000 | memo="Backfill sổ cũ · đơn ORD-CS2-2-2-11" | sach=BACKFILLSOCUDONORDCS22211 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuwx00h3f62281g77y6t(ORDCS22211D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exux800h7f622u6j4971p 3740000 | memo="Backfill sổ cũ · đơn ORD--CS2--14-4" | sach=BACKFILLSOCUDONORDCS2144 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exux600h6f622qmxedw07(ORDCS2144D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuxl00hdf622gh5ozgl1 2856000 | memo="Backfill sổ cũ · đơn ORD--CS2--15-4" | sach=BACKFILLSOCUDONORDCS2154 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuxi00hcf62247u37kr9(ORDCS2154D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuxq00hgf622yci4z94p 5600000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-3-6" | sach=BACKFILLSOCUDONORDCS1136 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuxn00hff622fpj6105d(ORDCS1136D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuxu00hjf622hyuqyajc 5600000 | memo="Backfill sổ cũ · đơn ORD--CS2--15-6" | sach=BACKFILLSOCUDONORDCS2156 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuxs00hif622yhvjxarx(ORDCS2156D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuy200hof62266crl272 5200000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-2-9" | sach=BACKFILLSOCUDONORDCS2229 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuy000hnf622wfecaj0h(ORDCS2229D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuy900htf62234cm55ij 5600000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-3-4" | sach=BACKFILLSOCUDONORDCS1134 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuy700hsf622532d5d69(ORDCS1134D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuyn00i5f622uvnkxmkw 5200000 | memo="Backfill sổ cũ · đơn ORD-CS2-2-2-13" | sach=BACKFILLSOCUDONORDCS22213 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuyl00i4f62294f71e0d(ORDCS22213D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuyi00i1f6225wlnodin 2200000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-6-16" | sach=BACKFILLSOCUDONORDCS11616 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuyh00i0f622409o9cqr(ORDCS11616D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuys00i8f622qgkgdng2 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-8-7" | sach=BACKFILLSOCUDONORDCS2287 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuyq00i7f622n50p6j8d(ORDCS2287D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuyy00icf622wsa8qcwz 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--11-1" | sach=BACKFILLSOCUDONORDCS1111 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuyw00ibf6227p8m211w(ORDCS1111D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuze00ikf6223u63xd4v 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--11-3" | sach=BACKFILLSOCUDONORDCS1113 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuzb00ijf622lvi8oe6c(ORDCS1113D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuzi00inf6220t5sotso 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--14-8" | sach=BACKFILLSOCUDONORDCS1148 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuzg00imf622v49gg9ca(ORDCS1148D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv0b00j4f622umx8rt5p 5320000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-3-7" | sach=BACKFILLSOCUDONORDCS1137 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv0900j3f622x8nh8rkh(ORDCS1137D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuzs00isf622uz72qg5a 5600000 | memo="Backfill sổ cũ · đơn ORD--CS2--15-3" | sach=BACKFILLSOCUDONORDCS2153 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuzq00irf622nwho76xb(ORDCS2153D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv0100iyf622yfnz87my 2600000 | memo="Backfill sổ cũ · đơn ORD-CS2-2-2-10" | sach=BACKFILLSOCUDONORDCS22210 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuzy00ixf622dbjgei61(ORDCS22210D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exuzw00ivf622fppaek2r 5600000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-3-5" | sach=BACKFILLSOCUDONORDCS1135 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exuzu00iuf622hp3yvakb(ORDCS1135D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv0600j1f622hg2zw0s2 918000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-8-5" | sach=BACKFILLSOCUDONORDCS2285 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv0300j0f622uevvi0b6(ORDCS2285D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv0k00jaf6225unrejee 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--14-6" | sach=BACKFILLSOCUDONORDCS2146 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv0h00j9f6220piiy90e(ORDCS2146D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv0o00jdf622j1gx4pm8 3060000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-7-7" | sach=BACKFILLSOCUDONORDCS1177 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv0m00jcf622k64nujxe(ORDCS1177D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv1200jnf6224inru7yr 1320000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-6-11" | sach=BACKFILLSOCUDONORDCS11611 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv1000jmf622e2dfis1m(ORDCS11611D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv0u00jif622qyioerj1 4180000 | memo="Backfill sổ cũ · đơn ORD--CS1--11-6" | sach=BACKFILLSOCUDONORDCS1116 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv0t00jhf622u8ua2crm(ORDCS1116D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv1i00jyf622r49r5zmc 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--14-6" | sach=BACKFILLSOCUDONORDCS1146 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv1d00jxf6223fuzzgbd(ORDCS1146D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv1b00jvf622mr4dmvsu 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--14-9" | sach=BACKFILLSOCUDONORDCS1149 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv1900juf622zgkqpec5(ORDCS1149D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv1n00k1f622p9r7lhq9 5040000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-3-3" | sach=BACKFILLSOCUDONORDCS1133 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv1k00k0f622mssrc01u(ORDCS1133D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv2000k9f622p9o0u3y0 3600000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-7-9" | sach=BACKFILLSOCUDONORDCS1179 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv1x00k8f622t12qpbpt(ORDCS1179D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv1s00k5f622iwf4muzx 5320000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-3-1" | sach=BACKFILLSOCUDONORDCS1131 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv1q00k4f6222xofnlk3(ORDCS1131D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv2500kcf622xz3kjk4q 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--14-1" | sach=BACKFILLSOCUDONORDCS2141 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv2300kbf622lvj4svwb(ORDCS2141D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv2a00kff622juh8ndgu 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--11-2" | sach=BACKFILLSOCUDONORDCS1112 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv2700kef622rftao475(ORDCS1112D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv2z00ksf6229g168ypo 3740000 | memo="Backfill sổ cũ · đơn ORD--CS2--11-4" | sach=BACKFILLSOCUDONORDCS2114 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv2x00krf622mvoudf1k(ORDCS2114D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv3300kvf6229aln5813 3740000 | memo="Backfill sổ cũ · đơn ORD--CS1--15-5" | sach=BACKFILLSOCUDONORDCS1155 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv3100kuf622exk28trq(ORDCS1155D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv2u00kpf622b3bwxg1x 4180000 | memo="Backfill sổ cũ · đơn ORD--CS1--15-1" | sach=BACKFILLSOCUDONORDCS1151 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv2s00kof6227gamla51(ORDCS1151D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv3f00l2f622j94bi3ni 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--14-7" | sach=BACKFILLSOCUDONORDCS1147 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv3d00l1f622jy805ynn(ORDCS1147D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv3p00l7f622gmnc9e94 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--15-3" | sach=BACKFILLSOCUDONORDCS1153 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv3m00l6f622hqxz44t1(ORDCS1153D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv3w00lcf622chi6glxj 2200000 | memo="Backfill sổ cũ · đơn ORD--CS2--14-2" | sach=BACKFILLSOCUDONORDCS2142 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv3u00lbf62208bnuyrs(ORDCS2142D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv4100lff622zoqlau8z 3024000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-3-2" | sach=BACKFILLSOCUDONORDCS1132 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv3y00lef622l2ltulc5(ORDCS1132D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv4700lif622ncyserul 2880000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-9-3" | sach=BACKFILLSOCUDONORDCS2293 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv4300lhf622g57djy8x(ORDCS2293D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv4h00lnf622jxbkgl6x 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2--13-6" | sach=BACKFILLSOCUDONORDCS2136 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv4f00lmf622x6arpm8l(ORDCS2136D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv4v00luf622rzltnkha 2640000 | memo="Backfill sổ cũ · đơn ORD--CS2--14-5" | sach=BACKFILLSOCUDONORDCS2145 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv4r00ltf622q5rn6o6y(ORDCS2145D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv5400m0f6221azoe238 2880000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-9-5" | sach=BACKFILLSOCUDONORDCS2295 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv5100lzf622xa78bzo6(ORDCS2295D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv5900m3f62220jq37ky 4800000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-2-10" | sach=BACKFILLSOCUDONORDCS11210 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv5600m2f622hljnhbm1(ORDCS11210D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv5k00m7f622ci8j8phy 4800000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-2-4" | sach=BACKFILLSOCUDONORDCS1124 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv5g00m6f622xj6iuoak(ORDCS1124D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv5t00mcf622p9s05u1g 4800000 | memo="Backfill sổ cũ · đơn ORD--CS2-2-9-2" | sach=BACKFILLSOCUDONORDCS2292 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv5q00mbf6220p6sa74n(ORDCS2292D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv6400mjf622n50r76le 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--11-3" | sach=BACKFILLSOCUDONORDCS2113 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv6200mif622d2b3pncr(ORDCS2113D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv6e00mpf62264rx9tkc 4800000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-2-8" | sach=BACKFILLSOCUDONORDCS1128 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv6c00mof6229fkktezu(ORDCS1128D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv6m00muf622na8uukfv 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--11-6" | sach=BACKFILLSOCUDONORDCS2116 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv6k00mtf6227fhi64ik(ORDCS2116D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv6a00mmf6228ok5y0yh 2880000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-2-6" | sach=BACKFILLSOCUDONORDCS1126 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv6800mlf622q1psjtnq(ORDCS1126D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv6s00mzf622fbrq60qi 4800000 | memo="Backfill sổ cũ · đơn ORD-CS1-1-2-12" | sach=BACKFILLSOCUDONORDCS11212 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv6q00myf6228c8hu3su(ORDCS11212D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv7200n6f622fyp1fq0e 4400000 | memo="Backfill sổ cũ · đơn ORD--CS2--11-5" | sach=BACKFILLSOCUDONORDCS2115 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv6z00n5f6224ie4iskn(ORDCS2115D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv7600n9f622n2t0rysq 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1-1-5-2" | sach=BACKFILLSOCUDONORDCS1152 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv7400n8f622c1yo42yw(ORDCS1152D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv8300nwf622uw018yc9 1254000 | memo="Backfill sổ cũ · đơn ORD--CS1--15-4" | sach=BACKFILLSOCUDONORDCS1154 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv8100nvf622u3mjec6a(ORDCS1154D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv7e00ngf62250g7fwht 2200000 | memo="Backfill sổ cũ · đơn ORD--CS1--15-6" | sach=BACKFILLSOCUDONORDCS1156 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv7c00nff622q92660az(ORDCS1156D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv7j00njf622yc1q6fi1 4800000 | memo="Backfill sổ cũ · đơn ORD--CS2--10-5" | sach=BACKFILLSOCUDONORDCS2105 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv7h00nif6221z38ux35(ORDCS2105D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv7o00nmf622q54ipj3d 3740000 | memo="Backfill sổ cũ · đơn ORD--CS2--11-2" | sach=BACKFILLSOCUDONORDCS2112 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv7m00nlf6229p995doq(ORDCS2112D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv7t00npf622jfvjoqbb 3600000 | memo="Backfill sổ cũ · đơn ORD--CS2--13-4" | sach=BACKFILLSOCUDONORDCS2134 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv7r00nof6226bipoooh(ORDCS2134D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv7z00ntf622lenlzmhe 4400000 | memo="Backfill sổ cũ · đơn ORD--CS1--10-6" | sach=BACKFILLSOCUDONORDCS1106 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv7x00nsf622qj78rn8g(ORDCS1106D0)] | KHAC(parser bỏ sót)
BACKFILL cmu1exv8800o0f622igvguhyy 4800000 | memo="Backfill sổ cũ · đơn ORD--CS2--10-4" | sach=BACKFILLSOCUDONORDCS2104 | ma=null maCu=null sdt=null | bac=3:KHONG_DOC_DUOC parser= | hienTai=[cmu1exv8600nzf6227qmqwqat(ORDCS2104D0)] | KHAC(parser bỏ sót)
