BACKFILL|cmu1exufc007cf6227a906su2|2640000|3:KHONG_DOC_DUOC||cmu1exuf9007bf6226d177s31|KHAC(parser bỏ sót)
BACKFILL|cmu1exufh007ff622buhlf6mw|4400000|3:KHONG_DOC_DUOC||cmu1exufe007ef622ffr1wbke|KHAC(parser bỏ sót)
BACKFILL|cmu1exufp007if62286xkoqfc|4400000|3:KHONG_DOC_DUOC||cmu1exufk007hf6222oxxa01l|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-35|2640000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exufx007lf622te2hd23v|4400000|3:KHONG_DOC_DUOC||cmu1exufu007kf622xaq1l65l|KHAC(parser bỏ sót)
BACKFILL|cmu1exugl007yf622te87wj98|4400000|3:KHONG_DOC_DUOC||cmu1exugi007xf622u2crhbmj|KHAC(parser bỏ sót)
BACKFILL|cmu1exug4007pf622gezaxddk|4400000|3:KHONG_DOC_DUOC||cmu1exug1007of622hf7rnpkh|KHAC(parser bỏ sót)
BACKFILL|cmu1exuga007sf622z7k8zjmi|1320000|3:KHONG_DOC_DUOC||cmu1exug7007rf622nw0zcma6|KHAC(parser bỏ sót)
BACKFILL|cmu1exugf007vf622hafnb0qc|4320000|3:KHONG_DOC_DUOC||cmu1exugd007uf6221n6klgip|KHAC(parser bỏ sót)
BACKFILL|cmu1exugr0082f622x4bfngyo|2200000|3:KHONG_DOC_DUOC||cmu1exugp0081f622dzlbbbw1|KHAC(parser bỏ sót)
BACKFILL|cmu1exuh10088f622hdescru1|4080000|3:KHONG_DOC_DUOC||cmu1exugy0087f62213g1fnoh|KHAC(parser bỏ sót)
BACKFILL|cmu1exugw0085f622i0j6skyu|4400000|3:KHONG_DOC_DUOC||cmu1exugt0084f622ricbgsji|KHAC(parser bỏ sót)
BACKFILL|cmu1exuh6008bf622v21ftpu2|3740000|3:KHONG_DOC_DUOC||cmu1exuh3008af6224mktmjte|KHAC(parser bỏ sót)
